NAME:,run_2_1.csv,,
EXPERIMENT TIME:,24-05-2022_2355,,
ACTIVITY TYPE:,Run,,
COUNT OF ACTUAL STEPS:,107,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0,-3.77,-9.26,-1.61
0.874904,-3.73,-9.34,-0.98
1.750309,-1.65,-9.02,0.39
2.626215,-1.37,-8.51,-1.29
3.502622,-2,-12.55,-1.53
4.37953,-2.28,-9.38,-1.57
5.256939,-4.55,-9.96,-4.79
6.134849,-4.28,-13.3,-3.69
7.01326,0.67,-10.98,-0.67
7.892172,0.86,-9.61,1.14
8.771585,-1.61,-7.81,-1.33
9.651499,-0.75,-5.77,-0.78
10.531914,-2.79,-6.94,-1.73
11.41283,-4.24,-9.89,-2.35
12.294247,-2.47,-10.75,-2.75
13.176165,-3.37,-10.2,-5.18
14.058584,11.61,-10.36,3.14
14.941504,0.24,-10.79,-1.65
15.824925,-1.45,-8.08,-0.51
16.708847,-1.33,-7.14,-2.35
17.59327,-0.98,-5.96,-0.82
18.478194,-2.24,-8.28,-2.08
19.363619,-4.75,-10.51,-2.71
20.249545,-2.28,-8.94,-2.94
21.135972,-3.73,-9.77,-0.78
22.0229,-3.41,-14.32,4
22.910329,-2.08,-12.71,-2.98
23.798259,-2.82,-6.04,-0.63
24.68669,-2.63,-6,-1.8
25.575622,-2.79,-8.16,-1.37
26.465055,-3.92,-11.57,-1.02
27.354989,-4.39,-11.89,-2.31
28.245424,-7.06,-11.34,-0.63
29.13636,-1.57,-10.75,0.12
30.027797,-2.9,-12.79,0
30.919735,-1.33,-8.47,-1.49
31.812174,-1.06,-6.98,-0.27
32.705114,-1.29,-8.51,-1.33
33.598555,-3.57,-12.28,-1.92
34.492497,-7.06,-7.92,0.59
35.38694,-0.08,-10.4,-0.04
36.281884,-2.59,-10,-0.59
37.177329,-0.39,-9.06,-0.71
38.073275,-1.02,-6.51,-0.35
38.969722,-1.8,-8.36,-1.65
39.86667,-3.57,-12.71,-2.16
40.764119,-10.08,-10.47,-1.02
41.662069,0.9,-11.14,-0.08
42.56052,-1.49,-10.67,0.82
43.459472,-0.82,-7.37,-1.02
44.358925,-0.94,-6,-0.51
45.258879,-2,-7.57,-1.88
46.159334,-2.47,-10.94,-1.8
47.06029,-3.65,-7.34,-0.71
47.961747,0.27,-8.47,0.59
48.863705,0.59,-9.06,0.55
49.766164,-0.71,-10.71,-1.26
50.669124,-0.9,-8.94,-0.9
51.572585,-2.39,-8.36,-2.2
52.476547,-2.75,-11.1,-4.63
53.38101,0.35,-12.28,-0.04
54.285974,0.16,-8.75,-0.98
55.191439,-2,-3.22,-0.12
56.097405,-1.8,-8.16,-0.94
57.003872,-1.69,-11.69,-1.61
57.91084,-5.73,-9.02,-1.06
58.818309,0,-10.63,-0.98
59.726279,-0.71,-10.12,0.43
60.63475,0.86,-8.87,-0.43
61.543722,-0.2,-5.14,-0.55
62.453195,-2.86,-10.12,-0.98
63.363169,-0.63,-13.53,-1.14
64.273644,-9.92,-12.08,-1.02
65.18462,-0.43,-10.9,-0.67
66.096097,0,-8,0.82
67.008075,-1.33,-8.28,-1.41
67.920554,0.12,-11.02,-0.98
68.833534,-2.9,-9.96,-1.73
69.747015,-3.41,-7.53,-4.08
70.660997,3.37,-12.98,-1.18
71.57548,-1.26,-9.61,-0.47
72.490464,-1.22,-6.08,-0.55
73.405949,-2.98,-7.02,-1.57
74.321935,-3.61,-10.94,-2.12
75.238422,-3.73,-10.55,-2.51
76.15541,-1.29,-8.98,-4.9
77.072899,2.98,-14.47,1.29
77.990889,-0.08,-10.51,-1.18
78.90938,-0.04,-7.3,0.82
79.828372,-1.26,-7.65,-1.02
80.747865,-1.73,-7.57,-1.33
81.667859,-3.45,-12.32,-2.2
82.588354,-3.37,-8.67,-4.28
83.50935,-4.47,-14.2,-2
84.430847,-0.04,-10.94,-1.57
85.352845,0.39,-7.34,0.43
86.275344,-0.59,-7.73,-0.94
87.198344,-2.12,-7.65,-0.9
88.121845,-2.79,-10.83,-1.73
89.045847,-3.65,-10.16,-3.92
89.97035,-0.71,-12.2,0.86
90.895354,0.27,-10.75,-1.65
91.820859,0.63,-8.55,0.55
92.746865,-0.86,-8.2,-1.18
93.673372,-1.14,-7.69,-1.1
94.60038,-3.57,-10.98,-1.77
95.527889,-3.33,-9.3,-3.88
96.455899,-5.37,-14.32,-1.33
97.38441,0.24,-10.2,-1.06
98.313422,-0.67,-7.81,1.33
99.242935,-0.47,-8.32,-1.29
100.172949,-0.47,-6.55,-0.59
101.103464,-1.53,-10.32,-0.78
102.03448,-3.22,-12.71,-2.12
102.965997,-3.61,-7.37,-0.94
103.898015,-0.63,-10.08,-0.82
104.830534,-1.02,-10.28,0.71
105.763554,-1.29,-8.75,-1.18
106.697075,-0.51,-7.02,-0.82
107.631097,-1.88,-10.94,-0.82
108.56562,-3.73,-13.34,-1.06
109.500644,-4.63,-7.81,1.22
110.436169,0.47,-10.79,-0.86
111.372195,-2.16,-7.53,-0.16
112.308722,-0.43,-10.04,-2.75
113.24575,-4.04,-9.14,-2.04
114.183279,-3.73,-8.79,-2.75
